regime,environment,environment_fold,model,n,selected_config,rmse,mae,r2,correlation,novelty_nearest_z,novelty_mean5_z,max_training_kernel_similarity
CV-GE-continuous-B6R,2018-NYH1,3,Selected-G+E,373,environment_narrower,2.261398558785331,1.7589681365366152,-0.5751181778353534,0.21163337533555354,9.13303743570455,12.648502414915978,0.6307426437858397
CV-GE-continuous-B6R,2018-NYH1,3,Selected-G+E+GxE,373,environment_narrower,2.0018748242826097,1.6275490928613958,-0.23433418568940012,-0.0035782165310835985,9.13303743570455,12.648502414915978,0.6307426437858397
CV-GE-continuous-B6R,2018-NYH2,0,B6-fixed-G+E,395,baseline,2.1288014246583993,1.7110317667085106,-0.2535427785727222,0.05541446350446627,,,
CV-GE-continuous-B6R,2018-NYH2,0,Selected-G,395,environment_narrower,2.046752127084344,1.6420685343171169,-0.1587756372347222,0.05886413340790866,8.089928710814696,9.769254921388296,0.6974328066567675
CV-GE-continuous-B6R,2018-NYH2,0,Selected-G+E,395,environment_narrower,2.3435211233903597,1.9055805967111992,-0.5191707843816173,0.06207652004923856,8.089928710814696,9.769254921388296,0.6974328066567675
CV-GE-continuous-B6R,2018-NYH2,0,Selected-G+E+GxE,395,environment_narrower,2.3066728795623814,1.8712535245218245,-0.47177314404700565,0.20279572478906077,8.089928710814696,9.769254921388296,0.6974328066567675
CV-GE-continuous-B6R,2018-NYH3,1,B6-fixed-G+E,416,baseline,2.184562691941909,1.7751930808936847,-0.8452173754296375,0.17813927682293743,,,
CV-GE-continuous-B6R,2018-NYH3,1,Selected-G,416,environment_narrower,1.5953400636024329,1.2437518846510405,0.01593212611229977,0.1603573620497534,9.132175202885996,10.304030199849912,0.6314086570601002
CV-GE-continuous-B6R,2018-NYH3,1,Selected-G+E,416,environment_narrower,2.2469819583930697,1.8364129103238096,-0.9521702103259617,0.17856604539737125,9.132175202885996,10.304030199849912,0.6314086570601002
CV-GE-continuous-B6R,2018-NYH3,1,Selected-G+E+GxE,416,environment_narrower,2.3865809991788653,1.9836594509216081,-1.2022715470748597,0.17947825217138674,9.132175202885996,10.304030199849912,0.6314086570601002
CV-GE-continuous-B6R,2018-OHH1,4,B6-fixed-G+E,380,baseline,1.636378039208231,1.3177242288642963,-0.3504698107568318,-0.0400337604852414,,,
CV-GE-continuous-B6R,2018-OHH1,4,Selected-G,380,environment_rank_32,1.7412464956730789,1.416694008000408,-0.5291078082163629,-0.0346544224636214,13.55044421442932,13.826533813783186,0.5999198920539555
CV-GE-continuous-B6R,2018-OHH1,4,Selected-G+E,380,environment_rank_32,1.8031445401078066,1.498467156639597,-0.6397539190160599,-0.023555750327039236,13.55044421442932,13.826533813783186,0.5999198920539555
CV-GE-continuous-B6R,2018-OHH1,4,Selected-G+E+GxE,380,environment_rank_32,1.7941382786701787,1.4843579391041002,-0.6234144955546577,-0.008985756205608354,13.55044421442932,13.826533813783186,0.5999198920539555
CV-GE-continuous-B6R,2018-SCH1,1,B6-fixed-G+E,378,baseline,3.2886466033339627,3.0074687452785813,-4.990438477023469,0.01849320186279233,,,
CV-GE-continuous-B6R,2018-SCH1,1,Selected-G,378,environment_narrower,3.29811631189087,3.009119640843069,-5.024987267155129,2.4836505817339603e-05,11.297724682915648,15.087917884826851,0.4947378637157071
CV-GE-continuous-B6R,2018-SCH1,1,Selected-G+E,378,environment_narrower,2.929391897433237,2.6311886543758383,-3.753124066679349,0.0007656371152891011,11.297724682915648,15.087917884826851,0.4947378637157071
CV-GE-continuous-B6R,2018-SCH1,1,Selected-G+E+GxE,378,environment_narrower,3.362852380163078,3.0807445088413674,-5.26382773322049,0.031142245432112026,11.297724682915648,15.087917884826851,0.4947378637157071
CV-GE-continuous-B6R,2018-TXH1-Dry,0,B6-fixed-G+E,369,baseline,1.3230417183911474,1.0420916885695986,-0.04785954870838416,0.14883451983164422,,,
CV-GE-continuous-B6R,2018-TXH1-Dry,0,Selected-G,369,environment_narrower,2.2237620202941075,1.88647418079018,-1.9602788017658201,0.13552785167928333,0.0006924699659636695,11.002745616836162,0.9999999973598054
CV-GE-continuous-B6R,2018-TXH1-Dry,0,Selected-G+E,369,environment_narrower,1.3241355665097225,1.0567552220242742,-0.049592937762055644,0.15649771751354208,0.0006924699659636695,11.002745616836162,0.9999999973598054
CV-GE-continuous-B6R,2018-TXH1-Dry,0,Selected-G+E+GxE,369,environment_narrower,1.5213853846854748,1.1804402891132084,-0.38558916208738814,0.14017267900394897,0.0006924699659636695,11.002745616836162,0.9999999973598054
CV-GE-continuous-B6R,2018-TXH1-Early,3,B6-fixed-G+E,404,baseline,2.565601840901197,2.280349637574033,-3.4521275869870953,0.004520261857371547,,,
CV-GE-continuous-B6R,2018-TXH1-Early,3,Selected-G,404,environment_narrower,1.3359772137548285,1.037246773141137,-0.20722212554541675,0.0037789052589373034,0.0007309915968116344,11.668360240810296,0.9999999970476978
CV-GE-continuous-B6R,2018-TXH1-Early,3,Selected-G+E,404,environment_narrower,2.075404240195786,1.7650478948004595,-1.913362219235311,0.020397978348391237,0.0007309915968116344,11.668360240810296,0.9999999970476978
CV-GE-continuous-B6R,2018-TXH1-Early,3,Selected-G+E+GxE,404,environment_narrower,2.0942108548687646,1.759706085954713,-1.9664012619827616,0.029266884086001387,0.0007309915968116344,11.668360240810296,0.9999999970476978
CV-GE-continuous-B6R,2018-TXH1-Late,4,B6-fixed-G+E,434,baseline,1.8566172562116123,1.5683157630184192,-1.598927505992107,0.08967786929420157,,,
CV-GE-continuous-B6R,2018-TXH1-Late,4,Selected-G,434,environment_rank_32,3.2068368356466386,2.9850526388543193,-6.753595265390725,0.07527877091886799,11.990877820657872,13.010484384373234,0.6702452887674433
CV-GE-continuous-B6R,2018-TXH1-Late,4,Selected-G+E,434,environment_rank_32,1.6867976126667834,1.395591050289847,-1.1452373790413732,0.10659498781497764,11.990877820657872,13.010484384373234,0.6702452887674433
CV-GE-continuous-B6R,2018-TXH1-Late,4,Selected-G+E+GxE,434,environment_rank_32,1.2736667402666655,1.0082432752312727,-0.22309732503215662,0.01617332483487977,11.990877820657872,13.010484384373234,0.6702452887674433
CV-GE-continuous-B6R,2018-TXH2,2,B6-fixed-G+E,443,baseline,4.914840414902379,4.65799771991313,-9.064199923287172,0.03760579907423388,,,
CV-GE-continuous-B6R,2018-TXH2,2,Selected-G,443,environment_rank_32,1.976119906335691,1.5772770038433044,-0.6269979275504822,0.017198997367569937,32.46366740873492,32.81451600493631,0.05527173863948401
CV-GE-continuous-B6R,2018-TXH2,2,Selected-G+E,443,environment_rank_32,2.4033472662519526,1.9972099380167092,-1.4065421307663146,0.05085152302988112,32.46366740873492,32.81451600493631,0.05527173863948401
CV-GE-continuous-B6R,2018-TXH2,2,Selected-G+E+GxE,443,environment_rank_32,3.975733538536902,3.5151032770923534,-5.5855939921668645,-0.016773019321205743,32.46366740873492,32.81451600493631,0.05527173863948401
CV-GE-continuous-B6R,2018-WIH1,4,B6-fixed-G+E,401,baseline,2.2476735815361972,1.812911997341144,-0.5531430122253438,-0.08077783704258698,,,
CV-GE-continuous-B6R,2018-WIH1,4,Selected-G,401,environment_rank_32,2.2702995756929356,1.8314013734045613,-0.5845695314741637,-0.06562972374926009,12.817463854768677,13.297601386664274,0.6330689825680496
CV-GE-continuous-B6R,2018-WIH1,4,Selected-G+E,401,environment_rank_32,2.0303772092257653,1.6209549252053725,-0.26735541483731895,-0.07127902165136452,12.817463854768677,13.297601386664274,0.6330689825680496
CV-GE-continuous-B6R,2018-WIH1,4,Selected-G+E+GxE,401,environment_rank_32,2.1709797460642415,1.6827837788478976,-0.44896037371996167,-0.17901264499263048,12.817463854768677,13.297601386664274,0.6330689825680496
CV-GE-continuous-B6R,2018-WIH2,4,B6-fixed-G+E,815,baseline,2.3328762515784365,1.799767363049449,-0.6268884747982992,-0.008827553959685387,,,
CV-GE-continuous-B6R,2018-WIH2,4,Selected-G,815,environment_rank_32,2.5298128047191026,1.9699656808542079,-0.913159379456064,-0.1033505557484843,16.574802147704865,17.58025990647267,0.4655680262488879
CV-GE-continuous-B6R,2018-WIH2,4,Selected-G+E,815,environment_rank_32,2.839564513744419,2.3251139459043677,-1.410337506031274,0.040568933399130494,16.574802147704865,17.58025990647267,0.4655680262488879
CV-GE-continuous-B6R,2018-WIH2,4,Selected-G+E+GxE,815,environment_rank_32,2.28605824653889,1.84581651902768,-0.5622443461421291,0.1888336663039543,16.574802147704865,17.58025990647267,0.4655680262488879
CV-GE-continuous-B6R,2019-DEH1,1,B6-fixed-G+E,814,baseline,3.2099815861634804,2.7536038862236025,-1.9411542303926295,0.008476734885486373,,,
CV-GE-continuous-B6R,2019-DEH1,1,Selected-G,814,environment_narrower,2.5401711819192716,2.1021333859046716,-0.8417839586327962,-0.0027833674649451784,14.170803635727875,15.718936414923789,0.33049543692980665
CV-GE-continuous-B6R,2019-DEH1,1,Selected-G+E,814,environment_narrower,3.5163602482385903,3.066688915586364,-2.5293882891347175,0.02197132296844809,14.170803635727875,15.718936414923789,0.33049543692980665
CV-GE-continuous-B6R,2019-DEH1,1,Selected-G+E+GxE,814,environment_narrower,3.273692386324069,2.8115220558647094,-2.0590632273201313,0.10765537540078662,14.170803635727875,15.718936414923789,0.33049543692980665
CV-GE-continuous-B6R,2019-GAH2,1,B6-fixed-G+E,390,baseline,3.095586840161119,2.7536667807391786,-3.5180855467734276,-0.07636991827333664,,,
CV-GE-continuous-B6R,2019-GAH2,1,Selected-G,390,environment_narrower,3.332486792763199,2.991057798292806,-4.2360687478358825,-0.06664327162201808,9.437232976672297,10.313051553379102,0.6119931500641873
CV-GE-continuous-B6R,2019-GAH2,1,Selected-G+E,390,environment_narrower,2.864370088552337,2.5215873064398657,-2.8683585942768106,-0.09397199781136288,9.437232976672297,10.313051553379102,0.6119931500641873
CV-GE-continuous-B6R,2019-GAH2,1,Selected-G+E+GxE,390,environment_narrower,2.9918412218599153,2.6631591167181794,-3.220321627900434,0.06717143098554272,9.437232976672297,10.313051553379102,0.6119931500641873
CV-GE-continuous-B6R,2019-IAH4,0,B6-fixed-G+E,1140,baseline,1.6553373945070156,1.3529689802664062,-0.6113963575512904,-0.006642328268728806,,,
CV-GE-continuous-B6R,2019-IAH4,0,Selected-G,1140,environment_narrower,2.6058650069102582,2.3115097035894023,-2.9933111754850947,-0.010781674787822118,9.939954570530983,11.927352075509859,0.5804190380620144
CV-GE-continuous-B6R,2019-IAH4,0,Selected-G+E,1140,environment_narrower,1.707036648342489,1.4038525078798614,-0.7136219473663836,-0.002927385434829058,9.939954570530983,11.927352075509859,0.5804190380620144
CV-GE-continuous-B6R,2019-IAH4,0,Selected-G+E+GxE,1140,environment_narrower,1.7938919306519232,1.4744716379413934,-0.8924389508181079,0.028092844885503516,9.939954570530983,11.927352075509859,0.5804190380620144
CV-GE-continuous-B6R,2019-ILH1,1,B6-fixed-G+E,448,baseline,3.099120188001847,2.7294523251025526,-2.368761065123598,0.20812227660184277,,,
CV-GE-continuous-B6R,2019-ILH1,1,Selected-G,448,environment_narrower,4.607894565637319,4.307001563384697,-6.447292945614713,0.19824611067143966,11.775045825810025,12.352391980582752,0.46559115976792437
CV-GE-continuous-B6R,2019-ILH1,1,Selected-G+E,448,environment_narrower,3.185511035658242,2.8214753306056304,-2.55919349322598,0.21758150695916825,11.775045825810025,12.352391980582752,0.46559115976792437
CV-GE-continuous-B6R,2019-ILH1,1,Selected-G+E+GxE,448,environment_narrower,2.7726881813751456,2.3518297195902957,-1.696469009648971,0.12403888175549634,11.775045825810025,12.352391980582752,0.46559115976792437
CV-GE-continuous-B6R,2019-INH1,1,B6-fixed-G+E,440,baseline,3.8138907851451944,3.499736061710826,-5.017023659070291,0.09320672574187834,,,
CV-GE-continuous-B6R,2019-INH1,1,Selected-G,440,environment_narrower,5.302684019063212,5.065143299831801,-10.63152643104068,0.06135454473525539,9.675313247295986,11.393774010430022,0.5968305207810208
