regime,environment,model,n,rmse,mae,r2,correlation
CV-GE-B7,2015-TXH2,Thermal,308,2.1154841064136987,1.708627358078076,-0.6322424790464334,0.11974182413749102
CV-GE-B7,2015-TXH2,Thermal+water-MK,308,1.765066419626182,1.4059812066481803,-0.13628493201398562,0.14010079011073623
CV-GE-B7,2015-TXH2,Vegetative,308,2.2752858107229725,1.861205265101563,-0.8881524628568482,0.08344787429547484
CV-GE-B7,2015-TXH2,Water-soil,308,2.5236448602464234,2.113261038157737,-1.3228524300778353,0.14046035413836522
CV-GE-B7,2016-DEH1,All-nonleaky,230,2.3445545788951883,1.9906529546638037,-0.5310922699364695,0.2825840677054616
CV-GE-B7,2016-DEH1,B6R-all-EC-reference,230,2.323247389233951,1.9691961246994751,-0.5033897507682734,0.28500999533686244
CV-GE-B7,2016-DEH1,Canopy-growth,230,2.820873689221023,2.4501378829523666,-1.2163990217668017,0.13880364307309442
CV-GE-B7,2016-DEH1,Grain-fill-maturity,230,2.24713363545475,1.8764837570552524,-0.4064958994381509,0.24813280096847706
CV-GE-B7,2016-DEH1,Process-MK,230,2.1766600094899586,1.8305316337155375,-0.31965943213233916,0.3582048128753184
CV-GE-B7,2016-DEH1,Reproductive-transition,230,1.9768706916463714,1.6086662536111838,-0.0885219603593499,0.2663460016218766
CV-GE-B7,2016-DEH1,Stage-MK,230,3.031972074860801,2.705639815510862,-1.560537046223542,0.3304845471819439
CV-GE-B7,2016-DEH1,Thermal,230,2.7251783372382383,2.3525398136223092,-1.0685714466374412,0.1557430399827881
CV-GE-B7,2016-DEH1,Thermal+water-MK,230,1.8439921027186745,1.377728202483387,0.05289357429148556,0.29880982611698
CV-GE-B7,2016-DEH1,Vegetative,230,1.9094421195199498,1.5156273111419594,-0.015532124509396228,0.300958063933516
CV-GE-B7,2016-DEH1,Water-soil,230,2.2507796138567935,1.8941527280890997,-0.41106368635490087,0.31238979635405345
CV-GE-B7,2016-GAH2,All-nonleaky,87,4.578388538652236,4.365028554995066,-10.406442739153352,0.1432746413081674
CV-GE-B7,2016-GAH2,B6R-all-EC-reference,87,4.494870754957643,4.277139212522594,-9.994091583145181,0.1447385605196028
CV-GE-B7,2016-GAH2,Canopy-growth,87,4.696972073831559,4.510366690199161,-11.004964754806966,0.2568022125195579
CV-GE-B7,2016-GAH2,Grain-fill-maturity,87,3.9782445446272803,3.737579612525611,-7.612076620593914,0.19360422509655606
CV-GE-B7,2016-GAH2,Process-MK,87,3.7397719420418256,3.485385788897569,-6.610534712131562,0.14674513521002963
CV-GE-B7,2016-GAH2,Reproductive-transition,87,5.31616566155359,5.142266326566433,-14.378782153677458,0.1898963931573419
CV-GE-B7,2016-GAH2,Stage-MK,87,4.911312672408165,4.724077129815398,-12.125628281530396,0.15761619666210538
CV-GE-B7,2016-GAH2,Thermal,87,3.34410997843125,3.0738584252695706,-5.085356654138734,0.22106468826331227
CV-GE-B7,2016-GAH2,Thermal+water-MK,87,1.549101398668012,1.2683290496775996,-0.3058239369370812,0.13256376185999785
CV-GE-B7,2016-GAH2,Vegetative,87,3.979478442847654,3.7333850349906177,-7.617419717957924,0.15942217644243384
CV-GE-B7,2016-GAH2,Water-soil,87,4.207928132496783,3.9768775177131084,-8.635218350445356,0.14197038621914002
CV-GE-B7,2016-IAH2,All-nonleaky,388,3.0800862577681407,2.3927165197232,-0.6612046805036107,0.13051259645395644
CV-GE-B7,2016-IAH2,B6R-all-EC-reference,388,3.2058869527441516,2.5119112576142735,-0.7996738074837393,0.12839630380222694
CV-GE-B7,2016-IAH2,Canopy-growth,388,2.524365680136199,1.928027712888922,-0.11583999089927133,0.12150778583397867
CV-GE-B7,2016-IAH2,Grain-fill-maturity,388,3.162579897206115,2.477308111782112,-0.7513800566243793,0.035533048397473406
CV-GE-B7,2016-IAH2,Process-MK,388,2.6928457075521934,2.018216396839722,-0.26975616018836335,0.08879438633126803
CV-GE-B7,2016-IAH2,Reproductive-transition,388,3.072052630250739,2.373434199621202,-0.6525503154408285,0.08796294528970555
CV-GE-B7,2016-IAH2,Stage-MK,388,3.984100244459217,3.2864042179160387,-1.7794438338593377,0.1281888098996552
CV-GE-B7,2016-IAH2,Thermal,388,2.7349998851454025,2.0686567296260456,-0.30982119214226334,0.07287663807559279
CV-GE-B7,2016-IAH2,Thermal+water-MK,388,2.5430191309600563,1.9280897854623387,-0.13239160909972347,0.04045570609534941
CV-GE-B7,2016-IAH2,Vegetative,388,2.6239164207187327,1.9733733055022271,-0.20558374221781905,0.18921952127624425
CV-GE-B7,2016-IAH2,Water-soil,388,2.724692634718111,2.0699098763280777,-0.29996728647245763,0.10070189542191607
CV-GE-B7,2016-IAH3,All-nonleaky,375,1.487451422444016,1.173051908798482,-0.10116377700606183,0.12369764762431258
CV-GE-B7,2016-IAH3,B6R-all-EC-reference,375,1.5001905508913973,1.181545935633242,-0.12010615954451831,0.12168871530676782
CV-GE-B7,2016-IAH3,Canopy-growth,375,1.5635772639524559,1.233287685007131,-0.21676028942976222,0.14253463631811802
CV-GE-B7,2016-IAH3,Grain-fill-maturity,375,1.5058444159718287,1.1923269756447672,-0.1285649020124584,0.09651873118637082
CV-GE-B7,2016-IAH3,Process-MK,375,1.6224055865770988,1.3328099851109776,-0.31004194241495675,0.07790248261998967
CV-GE-B7,2016-IAH3,Reproductive-transition,375,1.5118642543055048,1.181325185729511,-0.13760615190449,0.11297823593796807
CV-GE-B7,2016-IAH3,Stage-MK,375,1.9124006065461194,1.5136996851678395,-0.8202208284778474,0.12871770921166353
CV-GE-B7,2016-IAH3,Thermal,375,1.6367282807737398,1.3416096721787012,-0.3332742983509982,0.060107600298960576
CV-GE-B7,2016-IAH3,Thermal+water-MK,375,2.01279287610213,1.70057918838158,-1.0163434435996215,0.06619441147572291
CV-GE-B7,2016-IAH3,Vegetative,375,1.524260802434644,1.2274470800271908,-0.15633826455927458,0.13018663493726626
CV-GE-B7,2016-IAH3,Water-soil,375,1.544761761225781,1.258457588416875,-0.187652411716009,0.11919128939553242
CV-GE-B7,2016-IAH4,All-nonleaky,396,1.3512561047359926,1.0518049450954645,-0.11079898602909544,0.22923403166331704
CV-GE-B7,2016-IAH4,B6R-all-EC-reference,396,1.3808014783777547,1.0737345804364624,-0.15990554147481162,0.22886569668589565
CV-GE-B7,2016-IAH4,Canopy-growth,396,1.6088473231748557,1.2607023745524828,-0.5746708975392139,0.16974225535924456
CV-GE-B7,2016-IAH4,Grain-fill-maturity,396,1.7325830712802455,1.3936010347282988,-0.826199711931815,0.267069061874015
CV-GE-B7,2016-IAH4,Process-MK,396,2.419383167265701,2.116947765025978,-2.560979274877046,0.24393328401807826
CV-GE-B7,2016-IAH4,Reproductive-transition,396,1.2720461757183805,1.00118826516007,0.015612954298150794,0.22007207906325
CV-GE-B7,2016-IAH4,Stage-MK,396,1.395469238854016,1.0909833080648872,-0.18467894965039888,0.20319518327955635
CV-GE-B7,2016-IAH4,Thermal,396,1.3236092186389372,1.0511099550041025,-0.06580978500336032,0.21978635552335782
CV-GE-B7,2016-IAH4,Thermal+water-MK,396,1.4393069853461002,1.126429855803514,-0.260279879833776,0.2612149601231844
CV-GE-B7,2016-IAH4,Vegetative,396,1.3828848539048784,1.0787173622056327,-0.16340835038402202,0.21163296016408534
CV-GE-B7,2016-IAH4,Water-soil,396,1.2590629220263672,0.9903305294351676,0.035604876114069706,0.253807709883192
CV-GE-B7,2016-ILH1,All-nonleaky,212,1.8407121133059443,1.3973108733062536,0.006547662470780424,0.18776349242044646
CV-GE-B7,2016-ILH1,B6R-all-EC-reference,212,1.8559750618072564,1.4073855135814162,-0.009995800931135612,0.18930396782375178
CV-GE-B7,2016-ILH1,Canopy-growth,212,1.8875548481239275,1.4380416698880099,-0.04465877240647553,0.07964915400407122
CV-GE-B7,2016-ILH1,Grain-fill-maturity,212,1.8834719011726755,1.4312652669553718,-0.04014428292332428,0.09851191363118914
CV-GE-B7,2016-ILH1,Process-MK,212,1.9465439955061956,1.5010599943755927,-0.1109736113490507,0.25961233342672296
CV-GE-B7,2016-ILH1,Reproductive-transition,212,2.504029044371834,2.0304396424378583,-0.8384592975638723,0.19881362902566058
CV-GE-B7,2016-ILH1,Stage-MK,212,2.6681704479544823,2.212282648189402,-1.087384406255862,0.22164709891660384
CV-GE-B7,2016-ILH1,Thermal,212,1.9056329854939775,1.4795732892971651,-0.06476512648760391,0.20199166780794997
CV-GE-B7,2016-ILH1,Thermal+water-MK,212,1.959875372662389,1.4948895402066424,-0.12624326459932034,0.16052297386054484
CV-GE-B7,2016-ILH1,Vegetative,212,1.9204599193285552,1.4763473507877585,-0.08139856955994862,0.22938770387922636
CV-GE-B7,2016-ILH1,Water-soil,212,1.8425888112967905,1.4023277926118214,0.004520881181140579,0.16366835246653527
CV-GE-B7,2016-INH1,All-nonleaky,235,2.397826926799369,1.9023780987532155,-0.64342612792325,0.39613287498654487
CV-GE-B7,2016-INH1,B6R-all-EC-reference,235,2.3847609986016636,1.890131563497106,-0.6255646351644244,0.39704787769408595
CV-GE-B7,2016-INH1,Canopy-growth,235,2.4715694549380705,1.9802404721456968,-0.7460640078757159,0.2596471782118405
CV-GE-B7,2016-INH1,Grain-fill-maturity,235,2.48617025513504,1.9865414690885506,-0.7667546944179042,0.3127613765324486
CV-GE-B7,2016-INH1,Process-MK,235,5.96244526205515,5.718875278805048,-9.161628925910081,0.45512507698518423
CV-GE-B7,2016-INH1,Reproductive-transition,235,2.296550888599474,1.8072356882643823,-0.5075324461186717,0.37184796591040353
CV-GE-B7,2016-INH1,Stage-MK,235,2.2059885334057516,1.7214661727228102,-0.39098043977613695,0.4209647284640645
CV-GE-B7,2016-INH1,Thermal,235,3.2542999262411914,2.764503885798663,-2.0271202566654924,0.2642414195536072
CV-GE-B7,2016-INH1,Thermal+water-MK,235,4.53035823946609,4.185458232217321,-4.86650725697457,0.38974402885172316
CV-GE-B7,2016-INH1,Vegetative,235,2.0581492000281467,1.6031847309367366,-0.21078834200771457,0.40190445192580687
CV-GE-B7,2016-INH1,Water-soil,235,2.2079458635485065,1.7260193367769614,-0.3934499139004941,0.39892072461842853
CV-GE-B7,2016-MIH1,All-nonleaky,234,2.5675454103021695,2.1927256296979545,-0.5971738896457865,0.033328617973834955
CV-GE-B7,2016-MIH1,B6R-all-EC-reference,234,2.519591900964379,2.143663791659222,-0.5380708536162915,0.031378321174899734
CV-GE-B7,2016-MIH1,Canopy-growth,234,2.241290403299762,1.8520909033630555,-0.21706058595660993,0.06252444896906514
CV-GE-B7,2016-MIH1,Grain-fill-maturity,234,2.589309433111409,2.219185646980884,-0.6243658184420209,0.0964789111076139
CV-GE-B7,2016-MIH1,Process-MK,234,3.742775261806587,3.1637524119795133,-2.3939343365737167,0.047799096742354136
CV-GE-B7,2016-MIH1,Reproductive-transition,234,2.1109845349247958,1.6495273175440746,-0.0796575805127333,0.029970216576337604
CV-GE-B7,2016-MIH1,Stage-MK,234,2.6226800715918306,2.0130348136573684,-0.6665047950066085,0.09026185274261238
CV-GE-B7,2016-MIH1,Thermal,234,2.0393684898935454,1.5812000335102099,-0.007644513537123476,0.1405464969350331
CV-GE-B7,2016-MIH1,Thermal+water-MK,234,2.512506145111028,1.922472394605536,-0.529432097496972,0.07493388754700914
CV-GE-B7,2016-MIH1,Vegetative,234,2.1839417465054263,1.750565633582807,-0.15557472701776343,0.04252780473340106
CV-GE-B7,2016-MIH1,Water-soil,234,2.11725501947047,1.6079020119066851,-0.086081152884256,0.02102000588163575
CV-GE-B7,2016-MNH1,All-nonleaky,232,2.1092803551046972,1.7322476273869025,-1.0697544321291748,-0.029702584960654196
CV-GE-B7,2016-MNH1,B6R-all-EC-reference,232,2.0748011885919513,1.7014188049140164,-1.0026413623194408,-0.028221243214465598
CV-GE-B7,2016-MNH1,Canopy-growth,232,1.7508549757538014,1.4343441172261684,-0.42610188858967746,0.11862508349429948
CV-GE-B7,2016-MNH1,Grain-fill-maturity,232,1.7927653975418736,1.4592193445369686,-0.49519256222334773,0.047198929316113164
CV-GE-B7,2016-MNH1,Process-MK,232,2.992312451052053,2.666054427559411,-3.165470709133414,0.06223026595830948
CV-GE-B7,2016-MNH1,Reproductive-transition,232,1.5670653616527896,1.2383408189818004,-0.14241639666428996,0.0406805030361935
CV-GE-B7,2016-MNH1,Stage-MK,232,1.5967649619447928,1.2572597361344693,-0.18612973700535895,0.07008366885268281
CV-GE-B7,2016-MNH1,Thermal,232,1.528681202100787,1.2015381639008045,-0.0871364467401139,0.08441445385463427
CV-GE-B7,2016-MNH1,Thermal+water-MK,232,1.9866529624408,1.6466390999232108,-0.8360910936154198,0.05363377525895337
CV-GE-B7,2016-MNH1,Vegetative,232,1.9100185570368948,1.561500215189402,-0.6971701274810786,0.037529485419959936
CV-GE-B7,2016-MNH1,Water-soil,232,2.620543513737604,2.2573915287961652,-2.194721147224207,0.0072925807465688925
CV-GE-B7,2016-NEH1,All-nonleaky,231,2.3268504871881195,1.8781892591494802,-0.7509640507552895,0.3461505546335071
CV-GE-B7,2016-NEH1,B6R-all-EC-reference,231,2.305219907815201,1.8573171379584734,-0.7185611734868118,0.34338960650351447
CV-GE-B7,2016-NEH1,Canopy-growth,231,2.148246033112817,1.7092759407606612,-0.492479277556944,0.18732815314012566
CV-GE-B7,2016-NEH1,Grain-fill-maturity,231,2.4140961149420797,1.9493087272986935,-0.8847310573098384,0.1981446715174419
CV-GE-B7,2016-NEH1,Process-MK,231,1.6444065311021387,1.2958379412221361,0.12550232567994968,0.3663043446764791
CV-GE-B7,2016-NEH1,Reproductive-transition,231,2.665980843262308,2.22123468176621,-1.2985519388032944,0.2697699025363157
CV-GE-B7,2016-NEH1,Stage-MK,231,3.2991144188066315,2.9087321922382734,-2.5199381187685366,0.37944538452231985
CV-GE-B7,2016-NEH1,Thermal,231,2.2661279285973537,1.8083152837035372,-0.660768577857259,0.1754859453817266
CV-GE-B7,2016-NEH1,Thermal+water-MK,231,1.7754091127460956,1.3852829034215053,-0.01938247303817575,0.30110043190909047
CV-GE-B7,2016-NEH1,Vegetative,231,3.029609428646376,2.5970595655590247,-1.968339424351559,0.2446001098936734
CV-GE-B7,2016-NEH1,Water-soil,231,2.2030193052717535,1.7610618385858827,-0.5695562285490035,0.37870194521272044
CV-GE-B7,2016-NEH4,All-nonleaky,214,2.0926764373119915,1.6937135120632474,-1.021525778618757,0.08195359600501852
CV-GE-B7,2016-NEH4,B6R-all-EC-reference,214,2.122017227782278,1.7225836171801283,-1.0786095869942036,0.08168242909468573
CV-GE-B7,2016-NEH4,Canopy-growth,214,2.19864612199262,1.7897158762347514,-1.231442926446233,-0.02699135732930423
CV-GE-B7,2016-NEH4,Grain-fill-maturity,214,2.735565286101797,2.331423335832773,-2.4543734183238914,-0.03174451073818197
CV-GE-B7,2016-NEH4,Process-MK,214,2.3297245521782415,2.0020901868713463,-1.5054415088732611,0.16487677318204244
CV-GE-B7,2016-NEH4,Reproductive-transition,214,2.002925782467567,1.604967796486324,-0.8518458351416602,0.07259238258352928
CV-GE-B7,2016-NEH4,Stage-MK,214,2.0707734714562105,1.6772483307718946,-0.9794306941582689,0.16138345519039526
CV-GE-B7,2016-NEH4,Thermal,214,1.7619887622150503,1.370843527986578,-0.4331161281464022,0.09617624803835198
CV-GE-B7,2016-NEH4,Thermal+water-MK,214,1.7103361685240768,1.3178549730710951,-0.3503242742043231,0.04638524281785879
CV-GE-B7,2016-NEH4,Vegetative,214,1.849396378712507,1.4596227787914298,-0.5788290945688146,0.15852930210195068
CV-GE-B7,2016-NEH4,Water-soil,214,2.081624493850277,1.6822819836065177,-1.0002298038086535,0.06807778340223164
CV-GE-B7,2016-NYH1,All-nonleaky,224,1.2009653616335285,0.9499929282341145,-0.10208000825037744,0.1586379817186077
CV-GE-B7,2016-NYH1,B6R-all-EC-reference,224,1.1857933658715445,0.9382574231783637,-0.07441037561491015,0.15729736625893756
CV-GE-B7,2016-NYH1,Canopy-growth,224,1.1520703298772483,0.90506291422167,-0.014168565322077775,0.20651829312283812
CV-GE-B7,2016-NYH1,Grain-fill-maturity,224,1.4433131827082148,1.1338764851914256,-0.5917443529264501,0.18340235449416095
CV-GE-B7,2016-NYH1,Process-MK,224,1.9525795239243922,1.638142110657472,-1.9131954468168133,0.1324802941854083
CV-GE-B7,2016-NYH1,Reproductive-transition,224,1.2059266846388383,0.9365550144562383,-0.11120444942120322,0.22405454754545057
CV-GE-B7,2016-NYH1,Stage-MK,224,1.8762070682881227,1.5630071624413582,-1.6897610270291188,0.18985549377920632
CV-GE-B7,2016-NYH1,Thermal,224,2.7999395337849795,2.567730642858737,-4.990312324684425,0.2564382643728826
CV-GE-B7,2016-NYH1,Thermal+water-MK,224,1.8927278835506829,1.583361688081283,-1.7373385993443788,0.19122228591167245
CV-GE-B7,2016-NYH1,Vegetative,224,2.6991396440391875,2.4442337717675287,-4.566764757965075,0.22238869373799516
CV-GE-B7,2016-NYH1,Water-soil,224,1.2207713728232288,0.9718275208129115,-0.13873018814419047,0.16371065678061278
CV-GE-B7,2016-NYH2,All-nonleaky,230,3.2187399475418204,2.5907424876128076,-2.1729418211849376,-0.16674852811460167
CV-GE-B7,2016-NYH2,B6R-all-EC-reference,230,3.2243720784515473,2.5958352494403596,-2.1840555233011996,-0.16754365151788247
CV-GE-B7,2016-NYH2,Canopy-growth,230,2.457927196835004,1.8758520030784602,-0.8502412497692649,-0.08049084339525137
CV-GE-B7,2016-NYH2,Grain-fill-maturity,230,3.780402989304324,3.264802602434002,-3.3768989963210077,-0.1188181464716309
CV-GE-B7,2016-NYH2,Process-MK,230,2.0727079914037922,1.7374011807427292,-0.31572938023312913,-0.060316357038929076
CV-GE-B7,2016-NYH2,Reproductive-transition,230,2.5768064445656065,1.9736785137131507,-1.0335456441968458,-0.10248587829974165
CV-GE-B7,2016-NYH2,Stage-MK,230,2.435377364198312,2.06293826783689,-0.8164475377302958,-0.06999656853623823
CV-GE-B7,2016-NYH2,Thermal,230,2.472048412744599,1.8908049397072697,-0.8715622312477631,-0.04316958093560546
CV-GE-B7,2016-NYH2,Thermal+water-MK,230,3.401769458809913,2.8556780856913986,-2.544051991062253,-0.10094699872573397
CV-GE-B7,2016-NYH2,Vegetative,230,3.2063433654753912,2.5931084552514503,-2.1485484933699524,-0.10892548970080357
CV-GE-B7,2016-NYH2,Water-soil,230,3.9935927673059135,3.4630378259923846,-3.884474910505407,-0.16136588593304413
CV-GE-B7,2016-NYH2L,All-nonleaky,96,6.807690874364291,6.745633254617128,-139.55215075779273,-0.20915163997490693
CV-GE-B7,2016-NYH2L,B6R-all-EC-reference,96,6.727381238002092,6.664527063736988,-136.25555211756597,-0.2162876132845144
CV-GE-B7,2016-NYH2L,Canopy-growth,96,5.109459702445046,5.039527689585759,-78.17495009864544,-0.17121957518825368
CV-GE-B7,2016-NYH2L,Grain-fill-maturity,96,5.486405453757786,5.4096544088618685,-90.28798914410619,-0.09592192363459828
CV-GE-B7,2016-NYH2L,Process-MK,96,6.99247178353748,6.949120730330222,-147.28570519108848,-0.08688509401014548
CV-GE-B7,2016-NYH2L,Reproductive-transition,96,6.544733690988503,6.481607616116278,-128.9037836787483,-0.2060092924236304
CV-GE-B7,2016-NYH2L,Stage-MK,96,4.8220554739825605,4.762949382433964,-69.51836693221072,-0.10923537756970379
CV-GE-B7,2016-NYH2L,Thermal,96,5.41042515876241,5.335582653849992,-87.7770336379928,-0.07301246396888801
CV-GE-B7,2016-NYH2L,Thermal+water-MK,96,7.098507261377029,7.054070150027347,-151.8170823232396,-0.09258357786812701
CV-GE-B7,2016-NYH2L,Vegetative,96,7.12936378307439,7.0701748233732316,-153.1485319205204,-0.1322893783969308
CV-GE-B7,2016-NYH2L,Water-soil,96,7.6871353182979725,7.63435558494893,-178.21192052852342,-0.1743184332143274
CV-GE-B7,2016-TXH1,All-nonleaky,218,3.094790569184651,2.8820924722636323,-6.376990055357557,0.22305913446943684
CV-GE-B7,2016-TXH1,B6R-all-EC-reference,218,3.0926147899924037,2.8797067684680853,-6.366620979378505,0.22314182835685042
CV-GE-B7,2016-TXH1,Canopy-growth,218,2.0711579891476046,1.7613827416358392,-2.3040234824226706,0.07395487345618044
CV-GE-B7,2016-TXH1,Grain-fill-maturity,218,2.6850356954151633,2.4300357006641047,-4.552860917599945,0.17774933269113766
CV-GE-B7,2016-TXH1,Process-MK,218,1.1282625192056466,0.9006562367839028,0.01952394742864083,0.27242578394177186
CV-GE-B7,2016-TXH1,Reproductive-transition,218,3.2646989777022877,3.0651782244533385,-7.209240044763376,0.22932067401369371
CV-GE-B7,2016-TXH1,Stage-MK,218,3.5726378130385807,3.399376489354036,-8.830931035883063,0.2945942956783905
CV-GE-B7,2016-TXH1,Thermal,218,2.679603888512395,2.429808161616741,-4.53041685140313,0.2046165121358978
CV-GE-B7,2016-TXH1,Thermal+water-MK,218,2.5726847804041237,2.3123912987988366,-4.097882521295387,0.17833334307031648
CV-GE-B7,2016-TXH1,Vegetative,218,2.7006148937996475,2.4539616705990523,-4.617485827395993,0.2516917352541186
CV-GE-B7,2016-TXH1,Water-soil,218,2.8130955382579095,2.5782277416561534,-5.0951673237825705,0.22303038415322887
CV-GE-B7,2016-TXH2,All-nonleaky,234,2.244395729808936,1.7977738720191307,-0.44089632366203757,0.22532710389135577
CV-GE-B7,2016-TXH2,B6R-all-EC-reference,234,2.2285436633149502,1.7836635085723815,-0.4206142308915981,0.232819117567434
CV-GE-B7,2016-TXH2,Canopy-growth,234,2.3487215696563255,1.8915584608332632,-0.5779634450318807,0.1270769196195383
