environment,year,city,horizon,issuance_date,planting_date,uses_current_year_realized_weather,max_current_year_weather_date_used,uses_future_weather,uses_observed_phenology,historical_weather_years_used,plant_population_proxy,ssurgo_available,ssurgo_mukey,ssurgo_mapunit,ssurgo_component,wx_t2m,wx_t2m_min,wx_t2m_max,wx_prectotcorr,wx_allsky_sfc_sw_dwn,wx_rh2m,wx_ws2m,wx_n_days
2021-TXH1,2021,College Station,T2_60DAP_reproductive_window_proxy,2021-05-09,2021-03-10,True,2021-05-09,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,19.59409836065574,4.49,33.23,171.38,1078.9,71.42147540983606,2.757868852459016,61
2021-TXH2,2021,College Station,T0_preseason,2021-03-10,2021-03-10,False,,False,False,10,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,19.577590163934428,-0.32,38.32,1771.96,11655.83,74.99181967213116,2.5754918032786884,610
2021-TXH2,2021,College Station,T1_30DAP,2021-04-09,2021-03-10,True,2021-04-09,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,18.10806451612903,4.49,31.76,30.99,532.9800000000001,70.41645161290322,2.7964516129032257,31
2021-TXH2,2021,College Station,T2_60DAP_reproductive_window_proxy,2021-05-09,2021-03-10,True,2021-05-09,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,19.59409836065574,4.49,33.23,171.38,1078.9,71.42147540983606,2.757868852459016,61
2021-TXH3,2021,College Station,T0_preseason,2021-04-09,2021-04-09,False,,False,False,10,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,23.262491803278685,2.48,40.35,2482.1400000000003,12995.69,73.39498360655737,2.4504754098360655,610
2021-TXH3,2021,College Station,T1_30DAP,2021-05-09,2021-04-09,True,2021-05-09,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,21.223870967741938,5.9,33.23,141.07000000000002,561.01,72.67806451612903,2.744516129032258,31
2021-TXH3,2021,College Station,T2_60DAP_reproductive_window_proxy,2021-06-08,2021-04-09,True,2021-06-08,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,22.39262295081967,5.9,33.23,391.57000000000005,1057.7999999999997,79.63229508196723,2.4201639344262293,61
2021-WIH1,2021,Madison,T0_preseason,2021-05-10,2021-05-10,False,,False,False,10,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,18.686688524590163,-2.16,40.81,2420.71,13190.740000000002,78.18137704918033,2.862901639344262,610
2021-WIH1,2021,Madison,T1_30DAP,2021-06-09,2021-05-10,True,2021-06-09,False,False,0,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,17.456129032258065,0.24,31.99,43.70000000000001,666.67,73.70354838709677,3.0222580645161288,31
2021-WIH1,2021,Madison,T2_60DAP_reproductive_window_proxy,2021-07-09,2021-05-10,True,2021-07-09,False,False,0,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,19.887868852459015,0.24,32.88,147.6,1319.24,72.55524590163935,2.8144262295081974,61
2021-WIH2,2021,Arlington,T0_preseason,2021-05-24,2021-05-24,False,,False,False,10,,True,423333,"Plano silt loam, till substratum, 2 to 6 percent slopes",Plano,20.48395081967213,1.04,40.03,2407.52,13497.63,77.77832786885246,2.6656229508196723,610
2021-WIH2,2021,Arlington,T1_30DAP,2021-06-23,2021-05-24,True,2021-06-23,False,False,0,,True,423333,"Plano silt loam, till substratum, 2 to 6 percent slopes",Plano,20.181290322580644,1.15,32.08,67.0,753.33,68.73677419354838,2.9741935483870963,31
2021-WIH2,2021,Arlington,T2_60DAP_reproductive_window_proxy,2021-07-23,2021-05-24,True,2021-07-23,False,False,0,,True,423333,"Plano silt loam, till substratum, 2 to 6 percent slopes",Plano,20.971803278688522,1.15,32.46,194.14999999999998,1337.5199999999998,71.87196721311476,2.642131147540984,61
