regime,environment,horizon,n,rmse,mae,r2,correlation
CV-GE-B8,2018-NCH1,Pre-flowering-observed,639,2.664543259003013,2.1757416732067325,-0.5328617991683751,-0.20328799448948223
CV-GE-B8,2018-NCH1,Pre-season-G-only,639,2.6813872343320457,2.182510626695049,-0.5523031015359752,-0.3492946087670573
CV-GE-B8,2018-NCH1,Pre-season-location-history,639,3.16721583892421,2.634057246168247,-1.1657721839413466,0.12879843684056974
CV-GE-B8,2018-NCH1,Reproductive-stage-observed,639,3.7588777352715836,3.16853771623291,-2.050519810425158,-0.2882275230341793
CV-GE-B8,2018-NYH1,At-flowering-observed,373,2.8262640660941223,2.329930678254008,-1.4602792005943979,0.16533445070484165
CV-GE-B8,2018-NYH1,Full-season-nonleaky,373,2.2642834786245714,1.7617207908909256,-0.5791395726171569,0.21287092320695405
CV-GE-B8,2018-NYH1,Pre-flowering-observed,373,2.5720293333798967,2.0579847902805852,-1.0375616411407176,0.17222677224631272
CV-GE-B8,2018-NYH1,Pre-season-G-only,373,2.5642373630376625,2.063070990949059,-1.025234743823125,0.2224467255097298
CV-GE-B8,2018-NYH1,Pre-season-location-history,373,2.363826030985738,1.846825002072337,-0.7210359540072566,0.19361534555185062
CV-GE-B8,2018-NYH1,Reproductive-stage-observed,373,2.174771022795348,1.682532193879799,-0.4567532540886319,0.18877833467361782
CV-GE-B8,2018-NYH2,At-flowering-observed,395,2.83620749005086,2.3746096151269325,-1.225076024493092,0.07186682344384254
CV-GE-B8,2018-NYH2,Full-season-nonleaky,395,2.364732178447867,1.9252775250743137,-0.5467950630137031,0.06161934065614345
CV-GE-B8,2018-NYH2,Pre-flowering-observed,395,2.853057394551351,2.3904570143918837,-1.2515929063188156,0.07148736417314203
CV-GE-B8,2018-NYH2,Pre-season-G-only,395,2.046752127084344,1.6420685343171169,-0.1587756372347222,0.05886413340790866
CV-GE-B8,2018-NYH2,Pre-season-location-history,395,2.0189669621616577,1.6176029872717028,-0.12752785475616824,0.08167633228510689
CV-GE-B8,2018-NYH2,Reproductive-stage-observed,395,2.226560845080528,1.7984598546210464,-0.3713174110425683,0.08656867503616442
CV-GE-B8,2018-NYH3,At-flowering-observed,416,2.4520400153669546,2.043106922564029,-1.3247358716597146,0.16706737736944627
CV-GE-B8,2018-NYH3,Full-season-nonleaky,416,2.4215625287551417,2.0140395455446165,-1.2673046878891547,0.17923078379811846
CV-GE-B8,2018-NYH3,Pre-flowering-observed,416,2.2172966276655335,1.807286444707554,-0.9009299071674657,0.17422941911372392
CV-GE-B8,2018-NYH3,Pre-season-G-only,416,1.5953400636024329,1.2437518846510405,0.01593212611229977,0.1603573620497534
CV-GE-B8,2018-NYH3,Pre-season-location-history,416,1.8148266883595796,1.4184066155914958,-0.2734703125380695,0.17421691885822543
CV-GE-B8,2018-NYH3,Reproductive-stage-observed,416,2.8472852802862714,2.461426918173048,-2.1345880701014206,0.1807020085942326
CV-GE-B8,2018-OHH1,At-flowering-observed,380,1.9542299791739062,1.6414211620112047,-0.9260561235227269,-0.01922354897104144
CV-GE-B8,2018-OHH1,Full-season-nonleaky,380,1.830172629045825,1.5242603859756951,-0.6892802602539874,-0.02525219224383985
CV-GE-B8,2018-OHH1,Pre-flowering-observed,380,1.8498394333044352,1.520723286849285,-0.7257809131388324,-0.046682761187324756
CV-GE-B8,2018-OHH1,Pre-season-G-only,380,1.7412464956730789,1.416694008000408,-0.5291078082163629,-0.0346544224636214
CV-GE-B8,2018-OHH1,Pre-season-location-history,380,1.4772348911552886,1.1503293316382799,-0.10056756321614135,-0.05190095372156515
CV-GE-B8,2018-OHH1,Reproductive-stage-observed,380,2.236533914173992,1.9233741573534677,-1.5227172180144848,-0.028253271502880366
CV-GE-B8,2018-SCH1,At-flowering-observed,378,3.6234101125796716,3.3536112233159354,-6.272088953533864,0.01421138394209604
CV-GE-B8,2018-SCH1,Full-season-nonleaky,378,2.9703816077732568,2.6738404167118346,-3.8870714971854845,-0.002616527225529239
CV-GE-B8,2018-SCH1,Pre-flowering-observed,378,3.3222333112135503,3.039234715424639,-5.11342312541737,0.026248061462307595
CV-GE-B8,2018-SCH1,Pre-season-G-only,378,3.29811631189087,3.009119640843069,-5.024987267155129,2.4836505817339603e-05
CV-GE-B8,2018-SCH1,Pre-season-location-history,378,2.472179610496466,2.153062804131214,-2.385199272989608,0.07061161395168122
CV-GE-B8,2018-SCH1,Reproductive-stage-observed,378,3.0426909787770433,2.7497420877732752,-4.127904071899088,0.002158978475889528
CV-GE-B8,2018-TXH1-Dry,At-flowering-observed,369,1.3004100995525554,1.0257281475527826,-0.01231731563415317,0.1400900798082565
CV-GE-B8,2018-TXH1-Dry,Full-season-nonleaky,369,1.3385709324623094,1.0695270170063738,-0.07260243315175874,0.15633227235645822
CV-GE-B8,2018-TXH1-Dry,Pre-flowering-observed,369,1.3922157569229652,1.099570615275804,-0.16029678121336466,0.13900610484698409
CV-GE-B8,2018-TXH1-Dry,Pre-season-G-only,369,2.2237620202941075,1.88647418079018,-1.9602788017658201,0.13552785167928333
CV-GE-B8,2018-TXH1-Dry,Pre-season-location-history,369,1.480358845151242,1.168373879775524,-0.3118675931062591,0.14388750529739044
CV-GE-B8,2018-TXH1-Dry,Reproductive-stage-observed,369,1.285638327666959,1.0186344399597609,0.010550529569906542,0.1589982585295112
CV-GE-B8,2018-TXH1-Early,At-flowering-observed,404,2.0652365909253323,1.7487530952710797,-1.884886336098635,0.023095752873361245
CV-GE-B8,2018-TXH1-Early,Full-season-nonleaky,404,2.1272353978463956,1.819628960056106,-2.060695936327575,0.020440717741552056
CV-GE-B8,2018-TXH1-Early,Pre-flowering-observed,404,1.7666810413195397,1.4337893596454783,-1.11108335561442,0.02120776159282204
CV-GE-B8,2018-TXH1-Early,Pre-season-G-only,404,1.3359772137548285,1.037246773141137,-0.20722212554541675,0.0037789052589373034
CV-GE-B8,2018-TXH1-Early,Pre-season-location-history,404,2.214482835437942,1.9055100660720423,-2.3169102573231832,0.005395147386715693
CV-GE-B8,2018-TXH1-Early,Reproductive-stage-observed,404,2.2568232658986207,1.9499225840390548,-2.444960013504277,0.02046259524188051
CV-GE-B8,2018-TXH1-Late,At-flowering-observed,434,3.0897896382462755,2.8561040697581914,-6.197923473840454,0.09282414624656142
CV-GE-B8,2018-TXH1-Late,Full-season-nonleaky,434,1.6648387158544835,1.3735909721879953,-1.0897471129679666,0.10593154773000338
CV-GE-B8,2018-TXH1-Late,Pre-flowering-observed,434,2.7570987086381415,2.502946812606122,-4.731311719671994,0.09807791427919813
CV-GE-B8,2018-TXH1-Late,Pre-season-G-only,434,3.2068368356466386,2.9850526388543193,-6.753595265390725,0.07527877091886799
CV-GE-B8,2018-TXH1-Late,Pre-season-location-history,434,1.8166582111107306,1.5296421022561772,-1.4882605409553729,0.09009721120708493
CV-GE-B8,2018-TXH1-Late,Reproductive-stage-observed,434,1.7075464476288882,1.416396059049573,-1.1983379239842304,0.10265711471958049
CV-GE-B8,2018-TXH2,At-flowering-observed,443,3.3480530554372474,2.9894762436077222,-3.670303204573057,0.01892898584581904
CV-GE-B8,2018-TXH2,Full-season-nonleaky,443,2.5577783887681016,2.1574323463076257,-1.725751381559229,0.04764732639057333
CV-GE-B8,2018-TXH2,Pre-flowering-observed,443,2.997005875308662,2.6102524785149823,-2.742274172911013,0.027578148980609448
CV-GE-B8,2018-TXH2,Pre-season-G-only,443,1.976119906335691,1.5772770038433044,-0.6269979275504822,0.017198997367569937
CV-GE-B8,2018-TXH2,Pre-season-location-history,443,1.6364351259511305,1.2805630019632792,-0.11572714600915956,0.05132213342236324
CV-GE-B8,2018-TXH2,Reproductive-stage-observed,443,4.0590376588072905,3.7495817780901057,-5.864463101846168,0.027164011356002646
CV-GE-B8,2018-WIH1,At-flowering-observed,401,2.124352474801111,1.680801008605115,-0.387388591434761,-0.07863969441490197
CV-GE-B8,2018-WIH1,Full-season-nonleaky,401,1.9908012340414287,1.5867787064543986,-0.21843051606685115,-0.0715026714836815
CV-GE-B8,2018-WIH1,Pre-flowering-observed,401,1.9028742629306599,1.486843227301055,-0.11317937035555303,-0.09419884894966796
CV-GE-B8,2018-WIH1,Pre-season-G-only,401,2.2702995756929356,1.8314013734045613,-0.5845695314741637,-0.06562972374926009
CV-GE-B8,2018-WIH1,Pre-season-location-history,401,1.9119778838036283,1.5003706743971774,-0.12385606540431726,-0.07729987606461002
CV-GE-B8,2018-WIH1,Reproductive-stage-observed,401,1.8612059692340313,1.4670943409791801,-0.06496133028740347,-0.0727666582730998
CV-GE-B8,2018-WIH2,At-flowering-observed,815,4.40596215742362,4.032495269669271,-4.803044538520629,0.06144260143253479
CV-GE-B8,2018-WIH2,Full-season-nonleaky,815,2.8503031039395483,2.3354445640145096,-1.4286026798578586,0.03417283894896833
CV-GE-B8,2018-WIH2,Pre-flowering-observed,815,3.8624702683909957,3.423809201511244,-3.459690061613034,-0.02291492849050968
CV-GE-B8,2018-WIH2,Pre-season-G-only,815,2.5298128047191026,1.9699656808542079,-0.913159379456064,-0.1033505557484843
CV-GE-B8,2018-WIH2,Pre-season-location-history,815,2.3314753458193738,1.8167927643103656,-0.6249351494810922,0.09948511490968158
CV-GE-B8,2018-WIH2,Reproductive-stage-observed,815,2.89031331359222,2.378802933157476,-1.4972626695957252,0.031237102269835854
CV-GE-B8,2019-DEH1,At-flowering-observed,814,2.6506214338537335,2.213819107776094,-1.0054328643807473,0.055546139019472564
CV-GE-B8,2019-DEH1,Full-season-nonleaky,814,3.5024741996533724,3.052534315602268,-2.501568335869406,0.023614042245132267
CV-GE-B8,2019-DEH1,Pre-flowering-observed,814,2.748078685652654,2.307657523232854,-1.155614241282946,0.03731219348963959
CV-GE-B8,2019-DEH1,Pre-season-G-only,814,2.5401711819192716,2.1021333859046716,-0.8417839586327962,-0.0027833674649451784
CV-GE-B8,2019-DEH1,Pre-season-location-history,814,2.9957414265214704,2.548751238027804,-1.561659292383252,0.09731284560573132
CV-GE-B8,2019-DEH1,Reproductive-stage-observed,814,3.127062766135656,2.671282679639231,-1.79116759020725,0.013623956248131423
CV-GE-B8,2019-GAH2,At-flowering-observed,390,2.290814524603463,1.9439665596028357,-1.4742770240338636,-0.1064492466495629
CV-GE-B8,2019-GAH2,Full-season-nonleaky,390,2.8382031447708784,2.4952929943295517,-2.7980040200914824,-0.0965267872369714
CV-GE-B8,2019-GAH2,Pre-flowering-observed,390,2.4695957991370974,2.1193366239682456,-1.8755453532493278,-0.09422973676167726
CV-GE-B8,2019-GAH2,Pre-season-G-only,390,3.332486792763199,2.991057798292806,-4.2360687478358825,-0.06664327162201808
CV-GE-B8,2019-GAH2,Pre-season-location-history,390,3.677436048394718,3.3584620258309266,-5.376152919098544,-0.12416072231804334
CV-GE-B8,2019-GAH2,Reproductive-stage-observed,390,2.7992284718687612,2.4545344986795308,-2.694410585508003,-0.08378535914252966
CV-GE-B8,2019-IAH4,At-flowering-observed,1140,2.3689488587861334,2.0803170696397575,-2.300203313930599,0.021516928118777028
CV-GE-B8,2019-IAH4,Full-season-nonleaky,1140,1.7267568313886161,1.4223073052124982,-0.7534431561563675,-0.004527317490123582
CV-GE-B8,2019-IAH4,Pre-flowering-observed,1140,2.3736362216388738,2.0824782497114476,-2.313276246777344,0.013304883953270896
CV-GE-B8,2019-IAH4,Pre-season-G-only,1140,2.6058650069102582,2.3115097035894023,-2.9933111754850947,-0.010781674787822118
CV-GE-B8,2019-IAH4,Pre-season-location-history,1140,1.773327664708915,1.4798728473466845,-0.8492997214877329,0.02607438146968853
CV-GE-B8,2019-IAH4,Reproductive-stage-observed,1140,1.685535545297833,1.3894827059462451,-0.6707257135001017,0.014621995393227396
CV-GE-B8,2019-ILH1,At-flowering-observed,448,4.246613132176406,3.9274008256190536,-5.325265619122504,0.20586666588375524
CV-GE-B8,2019-ILH1,Full-season-nonleaky,448,3.192432943583791,2.8286939767573096,-2.5746780895935486,0.21827494036990103
CV-GE-B8,2019-ILH1,Pre-flowering-observed,448,4.521223843537621,4.215124448246035,-6.169772728942806,0.20287840159318016
CV-GE-B8,2019-ILH1,Pre-season-G-only,448,4.607894565637319,4.307001563384697,-6.447292945614713,0.19824611067143966
CV-GE-B8,2019-ILH1,Pre-season-location-history,448,3.446580127597613,3.088203761218096,-3.166487949634705,0.2071942857971998
CV-GE-B8,2019-ILH1,Reproductive-stage-observed,448,3.3103140479342335,2.950533763379944,-2.8435431841265935,0.2155481574595149
CV-GE-B8,2019-INH1,At-flowering-observed,440,4.373554295134622,4.091587142148786,-6.91250976810209,0.08102238033482952
CV-GE-B8,2019-INH1,Full-season-nonleaky,440,3.8606634834159426,3.5529261852032326,-5.165511468528212,0.11026931064905632
CV-GE-B8,2019-INH1,Pre-flowering-observed,440,4.730305520460057,4.467570921153045,-8.256005371339686,0.08209466543170281
CV-GE-B8,2019-INH1,Pre-season-G-only,440,5.302684019063212,5.065143299831801,-10.63152643104068,0.06135454473525539
CV-GE-B8,2019-INH1,Pre-season-location-history,440,4.097122282212677,3.794629805434252,-5.943893741337712,0.06707465306082708
CV-GE-B8,2019-INH1,Reproductive-stage-observed,440,4.170984316376758,3.881902291253982,-6.196516541997711,0.10933179920682286
CV-GE-B8,2019-MIH1,At-flowering-observed,454,1.9482475134407902,1.592270711491433,-0.214313642980815,0.07758713954231826
CV-GE-B8,2019-MIH1,Full-season-nonleaky,454,1.7799711707267631,1.4183778099790358,-0.01360454629390162,0.06825987270652639
CV-GE-B8,2019-MIH1,Pre-flowering-observed,454,1.8716031278366931,1.5235735698677881,-0.12065036727532785,0.07520596270055015
CV-GE-B8,2019-MIH1,Pre-season-G-only,454,1.858831548132852,1.5106735233019186,-0.10540820185563127,0.07687160018308713
CV-GE-B8,2019-MIH1,Pre-season-location-history,454,1.868586596209709,1.5182406960214332,-0.11704089152094976,0.05490433984551854
CV-GE-B8,2019-MIH1,Reproductive-stage-observed,454,1.802065258430184,1.4560871780734344,-0.03892367083906234,0.07552248832108834
CV-GE-B8,2019-MNH1,At-flowering-observed,1001,3.9431482148665356,3.5739707708258788,-3.648736947472867,-0.0601500992693529
CV-GE-B8,2019-MNH1,Full-season-nonleaky,1001,3.4303787888623094,3.0442512794246093,-2.5183004619277556,-0.05646438798421371
CV-GE-B8,2019-MNH1,Pre-flowering-observed,1001,3.6903175009337885,3.332221653770111,-3.0717043349786852,0.04223410481983338
CV-GE-B8,2019-MNH1,Pre-season-G-only,1001,2.178110786598449,1.7826341449572933,-0.418432587355702,0.13184245011671283
CV-GE-B8,2019-MNH1,Pre-season-location-history,1001,2.101662581623532,1.7034424118486924,-0.3206105208375958,-0.10457589701355449
CV-GE-B8,2019-MNH1,Reproductive-stage-observed,1001,3.641409102258147,3.2678884538010378,-2.9644935503660905,-0.052064288966707326
CV-GE-B8,2019-MOH1,At-flowering-observed,515,3.631959310404328,3.2195052225718035,-2.9953068268470076,-0.08301728560147897
CV-GE-B8,2019-MOH1,Full-season-nonleaky,515,3.3624053143745494,2.94888681906577,-2.4242724790394687,-0.07412836326496854
CV-GE-B8,2019-MOH1,Pre-flowering-observed,515,3.1956722897901284,2.7846177939455985,-2.0930907504520104,-0.0830754522530158
CV-GE-B8,2019-MOH1,Pre-season-G-only,515,2.9951401295756024,2.585280101504567,-1.717080342809258,-0.11125665901171279
CV-GE-B8,2019-MOH1,Pre-season-location-history,515,4.196061083730884,3.79394143528587,-4.332756971416414,-0.08583208642899634
CV-GE-B8,2019-MOH1,Reproductive-stage-observed,515,2.62709853403584,2.248004597131234,-1.0903591643682171,-0.09178813730890216
CV-GE-B8,2019-NEH1,At-flowering-observed,308,4.281148234173408,3.8117443904913726,-2.855271394941354,0.10157204650663332
CV-GE-B8,2019-NEH1,Full-season-nonleaky,308,2.6930775568341825,2.241897339426966,-0.5255700228819145,0.1175171089136465
CV-GE-B8,2019-NEH1,Pre-flowering-observed,308,4.020546400678002,3.5546543843008607,-2.4002009335238106,0.10795673416919187
CV-GE-B8,2019-NEH1,Pre-season-G-only,308,2.9236338027409894,2.4630785065147367,-0.7979614426036403,0.10037609330710914
CV-GE-B8,2019-NEH1,Pre-season-location-history,308,3.8130927771338143,3.341925261973453,-2.0583639765331996,0.09288610623663142
CV-GE-B8,2019-NEH1,Reproductive-stage-observed,308,3.067244179023114,2.6073580327873853,-0.9789331648279673,0.11345582172024839
CV-GE-B8,2019-NEH2,At-flowering-observed,170,2.545337474252128,2.206195192438256,-1.8983919050111053,0.20402089422184735
CV-GE-B8,2019-NEH2,Full-season-nonleaky,170,1.684614456347363,1.3499403989138867,-0.26960145495534005,0.2301695390568872
CV-GE-B8,2019-NEH2,Pre-flowering-observed,170,2.5319054715283316,2.1916702445425327,-1.867882405662698,0.2056291663180939
CV-GE-B8,2019-NEH2,Pre-season-G-only,170,2.741674078622724,2.41449964753823,-2.362776602171884,0.23719138915946608
CV-GE-B8,2019-NEH2,Pre-season-location-history,170,3.2464697528218216,2.9416829706474226,-3.715080229244572,0.2183822754228161
CV-GE-B8,2019-NEH2,Reproductive-stage-observed,170,2.179151087668288,1.8461006919228777,-1.1244232692334908,0.23458509095677418
CV-GE-B8,2019-NEH2L,At-flowering-observed,174,2.446612235743879,1.9769551405096373,-0.2777974675425947,0.12585663106900347
CV-GE-B8,2019-NEH2L,Full-season-nonleaky,174,2.3942424531873026,1.8137919521699757,-0.22368036285828996,0.1347411971799903
CV-GE-B8,2019-NEH2L,Pre-flowering-observed,174,2.1568323853052576,1.7019531626999553,0.00696506278236797,0.15006949985696175
CV-GE-B8,2019-NEH2L,Pre-season-G-only,174,2.1692102086375766,1.7282299228664806,-0.00446547878414516,0.16224750161344495
CV-GE-B8,2019-NEH2L,Pre-season-location-history,174,2.9139787204146694,2.450973508395548,-0.8126104870113535,0.16482575733343985
CV-GE-B8,2019-NEH2L,Reproductive-stage-observed,174,2.1499430371315804,1.686458304660493,0.013298829972963944,0.13491529077310904
CV-GE-B8,2019-NYH1,At-flowering-observed,201,1.5356637629901848,1.161631716236631,-0.1757346831399429,0.1863870979841101
CV-GE-B8,2019-NYH1,Full-season-nonleaky,201,2.7499263418585396,2.403992392781762,-2.770154773558946,0.1684698354368805
CV-GE-B8,2019-NYH1,Pre-flowering-observed,201,1.5524237420340776,1.1820234382877666,-0.20153827276744973,0.18919002747835056
CV-GE-B8,2019-NYH1,Pre-season-G-only,201,1.4214912092966645,1.1211622718531897,-0.007408042280005578,0.18449021473299537
CV-GE-B8,2019-NYH1,Pre-season-location-history,201,1.6833876968935433,1.3954208364077783,-0.41281518658799365,0.17733348256534698
CV-GE-B8,2019-NYH1,Reproductive-stage-observed,201,2.4233481136389696,2.0565157535030347,-1.9278489468376492,0.1799043813300146
CV-GE-B8,2019-NYH2,At-flowering-observed,402,4.258090966998548,3.911274176365224,-4.542219278036245,0.08119840965756081
CV-GE-B8,2019-NYH2,Full-season-nonleaky,402,3.332896864233151,2.9446111114093765,-2.3954519087298345,0.08288886979548828
CV-GE-B8,2019-NYH2,Pre-flowering-observed,402,3.6050061125281516,3.2277229790858653,-2.9725177387267223,0.08321118768165302
CV-GE-B8,2019-NYH2,Pre-season-G-only,402,3.7463171139580904,3.3714203205228372,-3.2900554621969107,0.08637979031011674
CV-GE-B8,2019-NYH2,Pre-season-location-history,402,4.381335069941256,4.040594051759751,-4.867684713630935,0.06972634497218594
CV-GE-B8,2019-NYH2,Reproductive-stage-observed,402,3.9418525964325535,3.581144757329331,-3.749573298275073,0.08258168070522641
CV-GE-B8,2019-NYH3,At-flowering-observed,573,4.277412775892572,3.8270596583891683,-3.236236437324992,0.09162671303290992
CV-GE-B8,2019-NYH3,Full-season-nonleaky,573,2.8471959897541965,2.377149069889413,-0.8769495240236371,0.10911757251402425
